federal_provider_number,provider_name,provider_address,provider_city,provider_state,provider_zip_code,survey_date,survey_type,deficiency_prefix,deficiency_category,deficiency_tag_number,tag_version,deficiency_description,scope_severity_code,deficiency_corrected,correction_date,inspection_cycle,standard_deficiency,complaint_deficiency,infection_control_inspection_deficiency,location,processing_date
335739,LUXOR NURSING AND REHABILITATION AT MILLS POND,273 MORICHES ROAD,ST JAMES,NY,11780,2017-08-04,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2017-10-02,3,Y,N,N,"273 MORICHES ROAD,ST JAMES,NY,11780",2022-01-01
335739,LUXOR NURSING AND REHABILITATION AT MILLS POND,273 MORICHES ROAD,ST JAMES,NY,11780,2017-08-04,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,D,"Deficient, Provider has date of correction",2017-10-02,3,Y,N,N,"273 MORICHES ROAD,ST JAMES,NY,11780",2022-01-01
335739,LUXOR NURSING AND REHABILITATION AT MILLS POND,273 MORICHES ROAD,ST JAMES,NY,11780,2017-08-04,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,D,"Deficient, Provider has date of correction",2017-10-02,3,Y,N,N,"273 MORICHES ROAD,ST JAMES,NY,11780",2022-01-01
335755,BELLHAVEN CENTER FOR REHAB AND NURSING CARE,110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719,2021-06-21,Fire Safety,K,Egress Deficiencies,0223,New,Provide exit doors that are held open by devices that will automatically close on the activation of a fire alarm or smoke detector.,D,"Deficient, Provider has date of correction",2021-08-20,1,Y,N,N,"110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719",2022-01-01
335755,BELLHAVEN CENTER FOR REHAB AND NURSING CARE,110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719,2021-06-21,Fire Safety,K,Smoke Deficiencies,0321,New,Ensure that special areas are constructed so that walls can resist fire for one hour or have an approved fire extinguishing system.,D,"Deficient, Provider has date of correction",2021-08-20,1,Y,N,N,"110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719",2022-01-01
335755,BELLHAVEN CENTER FOR REHAB AND NURSING CARE,110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719,2021-06-21,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,D,"Deficient, Provider has date of correction",2021-08-20,1,Y,N,N,"110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719",2022-01-01
335755,BELLHAVEN CENTER FOR REHAB AND NURSING CARE,110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719,2019-02-27,Fire Safety,K,Egress Deficiencies,0281,New,Install proper backup exit lighting.,C,"Deficient, Provider has date of correction",2019-04-25,2,Y,N,N,"110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719",2022-01-01
335755,BELLHAVEN CENTER FOR REHAB AND NURSING CARE,110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719,2019-02-27,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2019-04-25,2,Y,N,N,"110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719",2022-01-01
335755,BELLHAVEN CENTER FOR REHAB AND NURSING CARE,110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719,2017-08-25,Fire Safety,K,Smoke Deficiencies,0321,New,Ensure that special areas are constructed so that walls can resist fire for one hour or have an approved fire extinguishing system.,D,"Deficient, Provider has date of correction",2017-10-22,3,Y,N,N,"110 BEAVER DAM ROAD,BROOKHAVEN,NY,11719",2022-01-01
335756,SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE,391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787,2019-08-02,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,B,"Deficient, Provider has plan of correction",2019-08-12,1,Y,N,N,"391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787",2022-01-01
335756,SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE,391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787,2018-03-16,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2018-04-27,2,Y,N,N,"391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787",2022-01-01
335756,SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE,391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787,2018-03-16,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,E,"Deficient, Provider has date of correction",2018-04-27,2,Y,N,N,"391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787",2022-01-01
335756,SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE,391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787,2016-12-02,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,B,Waiver has been granted,2017-01-30,3,Y,N,N,"391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787",2022-01-01
335756,SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE,391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787,2016-12-02,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,E,"Deficient, Provider has date of correction",2017-01-30,3,Y,N,N,"391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787",2022-01-01
335756,SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE,391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787,2016-12-02,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,D,"Deficient, Provider has date of correction",2017-01-30,3,Y,N,N,"391 NORTH COUNTRY ROAD,SMITHTOWN,NY,11787",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2021-07-01,Fire Safety,K,Egress Deficiencies,0293,New,"Have properly located and lighted ""Exit"" signs.",D,"Deficient, Provider has date of correction",2021-08-30,1,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2021-07-01,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2021-08-30,1,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2021-07-01,Fire Safety,K,Smoke Deficiencies,0352,New,Properly install and monitor supervisory attachments on automatic sprinkler systems.,E,"Deficient, Provider has no plan of correction",,1,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2021-07-01,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,E,"Deficient, Provider has no plan of correction",,1,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2019-03-08,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,B,"Deficient, Provider has no plan of correction",,2,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2019-03-08,Fire Safety,K,Smoke Deficiencies,0352,New,Properly install and monitor supervisory attachments on automatic sprinkler systems.,B,"Deficient, Provider has no plan of correction",,2,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2019-03-08,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,B,"Deficient, Provider has no plan of correction",,2,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2017-09-25,Fire Safety,K,Smoke Deficiencies,0311,New,Have an enclosure around a vertical opening shaft.,B,Waiver has been granted,2017-11-01,3,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2017-09-25,Fire Safety,K,Smoke Deficiencies,0352,New,Properly install and monitor supervisory attachments on automatic sprinkler systems.,B,Waiver has been granted,2017-11-01,3,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335758,LONG ISLAND STATE VETERANS HOME,100 PATRIOTS ROAD,STONYBROOK,NY,11790,2017-09-25,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,B,Waiver has been granted,2017-11-01,3,Y,N,N,"100 PATRIOTS ROAD,STONYBROOK,NY,11790",2022-01-01
335761,LUXOR NURSING AND REHABILITATION AT SAYVILLE,300 BROADWAY AVENUE,SAYVILLE,NY,11782,2018-11-20,Fire Safety,K,Egress Deficiencies,0281,New,Install proper backup exit lighting.,C,"Deficient, Provider has date of correction",2019-01-11,2,Y,N,N,"300 BROADWAY AVENUE,SAYVILLE,NY,11782",2022-01-01
335761,LUXOR NURSING AND REHABILITATION AT SAYVILLE,300 BROADWAY AVENUE,SAYVILLE,NY,11782,2018-11-20,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2019-01-11,2,Y,N,N,"300 BROADWAY AVENUE,SAYVILLE,NY,11782",2022-01-01
335761,LUXOR NURSING AND REHABILITATION AT SAYVILLE,300 BROADWAY AVENUE,SAYVILLE,NY,11782,2018-11-20,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0920,New,Ensure proper usage of power strips and extension cords.,D,"Deficient, Provider has date of correction",2019-01-11,2,Y,N,N,"300 BROADWAY AVENUE,SAYVILLE,NY,11782",2022-01-01
335761,LUXOR NURSING AND REHABILITATION AT SAYVILLE,300 BROADWAY AVENUE,SAYVILLE,NY,11782,2017-05-12,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,E,"Deficient, Provider has date of correction",2017-05-26,3,Y,N,N,"300 BROADWAY AVENUE,SAYVILLE,NY,11782",2022-01-01
335818,HUNTINGTON HILLS CTR FOR HEALTH AND REHABILITATION,400 SOUTH SERVICE ROAD,MELVILLE,NY,11747,2018-01-03,Fire Safety,E,Emergency Preparedness Deficiencies,0026,New,Establish roles under a Waiver declared by secretary.,C,"Deficient, Provider has date of correction",2018-01-26,3,Y,N,N,"400 SOUTH SERVICE ROAD,MELVILLE,NY,11747",2022-01-01
335818,HUNTINGTON HILLS CTR FOR HEALTH AND REHABILITATION,400 SOUTH SERVICE ROAD,MELVILLE,NY,11747,2018-01-03,Fire Safety,E,Emergency Preparedness Deficiencies,0029,New,Develop a communication plan.,C,"Deficient, Provider has date of correction",2018-01-26,3,Y,N,N,"400 SOUTH SERVICE ROAD,MELVILLE,NY,11747",2022-01-01
335821,ST CATHERINE OF SIENA NRSG AND REHAB CARE CENTER,52 ROUTE 25A,SMITHTOWN,NY,11787,2019-10-28,Fire Safety,K,Egress Deficiencies,0225,New,Have stairways and smokeproof enclosures used as exits that meet safety requirements.,E,"Deficient, Provider has date of correction",2019-12-27,1,Y,N,N,"52 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335821,ST CATHERINE OF SIENA NRSG AND REHAB CARE CENTER,52 ROUTE 25A,SMITHTOWN,NY,11787,2018-06-29,Fire Safety,K,Miscellaneous Deficiencies,0712,New,Have simulated fire drills held at unexpected times.,D,"Deficient, Provider has date of correction",2018-08-24,2,Y,N,N,"52 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335821,ST CATHERINE OF SIENA NRSG AND REHAB CARE CENTER,52 ROUTE 25A,SMITHTOWN,NY,11787,2017-02-28,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2017-04-21,3,Y,N,N,"52 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335821,ST CATHERINE OF SIENA NRSG AND REHAB CARE CENTER,52 ROUTE 25A,SMITHTOWN,NY,11787,2017-02-28,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0920,New,Ensure proper usage of power strips and extension cords.,D,"Deficient, Provider has date of correction",2017-04-21,3,Y,N,N,"52 ROUTE 25A,SMITHTOWN,NY,11787",2022-01-01
335833,JEFFERSON'S FERRY,500 MATHER DRIVE,SOUTH SETAUKET,NY,11720,2020-02-13,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,D,"Deficient, Provider has date of correction",2020-02-25,1,Y,N,N,"500 MATHER DRIVE,SOUTH SETAUKET,NY,11720",2022-01-01
335833,JEFFERSON'S FERRY,500 MATHER DRIVE,SOUTH SETAUKET,NY,11720,2018-11-30,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,C,"Deficient, Provider has date of correction",2019-01-11,2,Y,N,N,"500 MATHER DRIVE,SOUTH SETAUKET,NY,11720",2022-01-01
335833,JEFFERSON'S FERRY,500 MATHER DRIVE,SOUTH SETAUKET,NY,11720,2017-05-03,Fire Safety,K,Smoke Deficiencies,0321,New,Ensure that special areas are constructed so that walls can resist fire for one hour or have an approved fire extinguishing system.,E,"Deficient, Provider has date of correction",2017-05-26,3,Y,N,N,"500 MATHER DRIVE,SOUTH SETAUKET,NY,11720",2022-01-01
335835,ISLAND NURSING AND REHAB CENTER,5537 EXPRESSWAY DRIVE NORTH,HOLTSVILLE,NY,11742,2017-06-29,Fire Safety,K,Egress Deficiencies,0281,New,Install proper backup exit lighting.,C,"Deficient, Provider has date of correction",2017-08-25,3,Y,N,N,"5537 EXPRESSWAY DRIVE NORTH,HOLTSVILLE,NY,11742",2022-01-01
335835,ISLAND NURSING AND REHAB CENTER,5537 EXPRESSWAY DRIVE NORTH,HOLTSVILLE,NY,11742,2017-06-29,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0911,New,Meet other general requirements that are deficient.,D,"Deficient, Provider has date of correction",2017-08-25,3,Y,N,N,"5537 EXPRESSWAY DRIVE NORTH,HOLTSVILLE,NY,11742",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2021-09-13,Fire Safety,E,Emergency Preparedness Deficiencies,0006,New,Conduct risk assessment and an All-Hazards approach.,C,"Deficient, Provider has no plan of correction",,1,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2021-09-13,Fire Safety,E,Emergency Preparedness Deficiencies,0036,New,Establish emergency prep training and testing.,C,"Deficient, Provider has no plan of correction",,1,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2021-09-13,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",E,"Deficient, Provider has no plan of correction",,1,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2021-09-13,Fire Safety,K,Egress Deficiencies,0291,New,Install emergency lighting that can last at least 1 1/2 hours.,C,"Deficient, Provider has no plan of correction",,1,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2021-09-13,Fire Safety,K,Smoke Deficiencies,0372,New,Ensure smoke barriers are constructed to a 1 hour fire resistance rating.,E,"Deficient, Provider has no plan of correction",,1,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2021-09-13,Fire Safety,K,Services Deficiencies,0531,New,Have elevators that firefighters can control in the event of a fire.,E,"Deficient, Provider has no plan of correction",,1,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2021-09-13,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,D,"Deficient, Provider has no plan of correction",,1,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2019-05-10,Fire Safety,K,Smoke Deficiencies,0374,New,Install smoke barrier doors that can resist smoke for at least 20 minutes.,E,"Deficient, Provider has date of correction",2019-05-31,2,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2018-03-29,Fire Safety,E,Emergency Preparedness Deficiencies,0024,New,Establish policies and procedures for volunteers.,C,"Deficient, Provider has date of correction",2018-05-25,3,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2018-03-29,Fire Safety,K,Smoke Deficiencies,0351,New,Install an approved automatic sprinkler system.,D,"Deficient, Provider has date of correction",2018-05-25,3,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2018-03-29,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2018-05-25,3,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335837,MARIA REGINA RESIDENCE INC,1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717,2018-03-29,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0921,New,Ensure that testing and maintenance of electrical equipment is performed.,D,"Deficient, Provider has date of correction",2018-05-25,3,Y,N,N,"1725 BRENTWOOD ROAD,BRENTWOOD,NY,11717",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2020-02-07,Fire Safety,K,Egress Deficiencies,0211,New,"Keep aisles, corridors, and exits free of obstruction in case of emergency.",D,"Deficient, Provider has date of correction",2020-04-07,1,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2020-02-07,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",C,"Deficient, Provider has date of correction",2020-04-07,1,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2020-02-07,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,E,"Deficient, Provider has date of correction",2020-04-07,1,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2020-02-07,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,D,"Deficient, Provider has date of correction",2020-04-07,1,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2020-02-07,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,C,"Deficient, Provider has date of correction",2020-04-07,1,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2018-11-30,Fire Safety,K,Egress Deficiencies,0281,New,Install proper backup exit lighting.,C,"Deficient, Provider has date of correction",2019-01-25,2,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2018-11-30,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",2019-01-25,2,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2018-11-30,Fire Safety,K,Smoke Deficiencies,0363,New,Install corridor and hallway doors that block smoke.,E,"Deficient, Provider has date of correction",2019-01-25,2,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2018-11-30,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,B,"Deficient, Provider has date of correction",2019-01-25,2,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2018-11-30,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0918,New,Have generator or other power source capable of supplying service within 10 seconds.,E,"Deficient, Provider has date of correction",2019-01-25,2,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2018-11-30,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0923,New,Have proper medical gas storage and administration areas.,E,"Deficient, Provider has date of correction",2019-01-25,2,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2017-06-13,Fire Safety,K,Construction Deficiencies,0161,New,Use approved construction type or materials.,D,"Deficient, Provider has date of correction",2017-08-02,3,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2017-06-13,Fire Safety,K,Egress Deficiencies,0222,New,Add doors in an exit area that do not require the use of a key from the exit side unless in case of special locking arrangements.,D,"Deficient, Provider has date of correction",2017-08-02,3,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2017-06-13,Fire Safety,K,Egress Deficiencies,0291,New,Install emergency lighting that can last at least 1 1/2 hours.,D,"Deficient, Provider has date of correction",2017-08-02,3,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2017-06-13,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2017-08-02,3,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2017-06-13,Fire Safety,K,Services Deficiencies,0521,New,Ensure heating and ventilation systems that have been properly installed according to the manufacturer's instructions.,E,"Deficient, Provider has date of correction",2017-10-16,3,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335839,AFFINITY SKILLED LIVING AND REHABILITATION CENTER,305 LOCUST AVENUE,OAKDALE,NY,11769,2017-06-13,Fire Safety,K,"Gas, Vacuum, and Electrical Systems Deficiencies",0915,New,Have proper power supply for life support equipment.,D,"Deficient, Provider has date of correction",2017-08-02,3,Y,N,N,"305 LOCUST AVENUE,OAKDALE,NY,11769",2022-01-01
335840,MEDFORD MULTICARE CENTER FOR LIVING,3115 HORSEBLOCK ROAD,MEDFORD,NY,11763,2018-11-08,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",E,"Deficient, Provider has date of correction",2018-12-31,2,Y,N,N,"3115 HORSEBLOCK ROAD,MEDFORD,NY,11763",2022-01-01
335840,MEDFORD MULTICARE CENTER FOR LIVING,3115 HORSEBLOCK ROAD,MEDFORD,NY,11763,2018-11-08,Fire Safety,K,Miscellaneous Deficiencies,0712,New,Have simulated fire drills held at unexpected times.,C,"Deficient, Provider has date of correction",2018-12-31,2,Y,N,N,"3115 HORSEBLOCK ROAD,MEDFORD,NY,11763",2022-01-01
335840,MEDFORD MULTICARE CENTER FOR LIVING,3115 HORSEBLOCK ROAD,MEDFORD,NY,11763,2018-05-03,Fire Safety,E,Emergency Preparedness Deficiencies,0001,New,Establish an Emergency Preparedness Program (EP).,C,"Deficient, Provider has date of correction",2018-05-24,3,Y,N,N,"3115 HORSEBLOCK ROAD,MEDFORD,NY,11763",2022-01-01
335840,MEDFORD MULTICARE CENTER FOR LIVING,3115 HORSEBLOCK ROAD,MEDFORD,NY,11763,2018-05-03,Fire Safety,K,Smoke Deficiencies,0345,New,"Have approved installation, maintenance and testing program for fire alarm systems.",C,"Deficient, Provider has date of correction",2018-05-24,3,Y,N,N,"3115 HORSEBLOCK ROAD,MEDFORD,NY,11763",2022-01-01
335853,JOHN T MATHER MEMORIAL HOSP T C U,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,2020-02-06,Fire Safety,K,Smoke Deficiencies,0353,New,"Inspect, test, and maintain automatic sprinkler systems.",D,"Deficient, Provider has date of correction",2020-04-05,1,Y,N,N,"75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777",2022-01-01
335853,JOHN T MATHER MEMORIAL HOSP T C U,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,2018-08-02,Fire Safety,E,Emergency Preparedness Deficiencies,0035,New,Provide family notifications of emergency plan.,C,"Deficient, Provider has date of correction",2018-09-17,2,Y,N,N,"75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777",2022-01-01
